order_id|customer_id|order_date|status|channel|shipping_fee
1144||2026-07-16|Shipped|Web|0.00
1145||2026-05-05|Delivered|Mobile App|9.99
1146|77|2026-02-04|Delivered|Web|2.99
1147|340|2025-04-13|Delivered|Phone|4.99
1148|209|2026-09-04|Delivered|Web|9.99
1149|338|2025-11-06|Returned|Mobile App|9.99
1150|60|2026-07-23|Delivered|Marketplace|4.99
1151|209|2025-11-28|Delivered|Mobile App|2.99
1152|47|2025-01-15|Delivered|Marketplace|2.99
1153|295|2025-07-27|Cancelled|Mobile App|6.99
1154||2026-02-15|Delivered|Web|2.99
1155|266|2026-07-19|Delivered|Mobile App|4.99
1156|110|2025-06-21|Delivered|Web|9.99
1157|30|2025-11-27|Cancelled|Web|6.99
1158|240|2026-01-19|Delivered|Web|6.99
1159|264|2025-05-21|Delivered|Web|6.99
1160|79|2025-08-17|Cancelled|Web|9.99
1161|95|2025-04-16|Delivered|Mobile App|2.99
1162|123|2026-01-06|Delivered|Marketplace|0.00
1163|141|2025-05-26|Cancelled|Web|14.99
1164|287|2026-02-16|Delivered|Mobile App|4.99
1165|314|2025-12-08|Delivered|Web|0.00
1166|294|2025-07-11|Delivered|Web|4.99
1167|119|2026-05-05|Delivered|Marketplace|4.99
1168|349|2025-12-14|Delivered|Mobile App|4.99
1169|199|2026-09-15|Shipped|Web|2.99
1170||2025-08-30|Delivered|Web|0.00
1171|303|2025-09-08|Returned|Web|4.99
1172||2025-04-01|Delivered|Mobile App|9.99
1173||2025-11-08|Shipped|Mobile App|2.99
1174||2026-09-20|Shipped|Web|4.99
1175|119|2025-01-01|Delivered|Marketplace|2.99
1176|355|2026-08-27|Cancelled|Marketplace|6.99
1177|263|2026-05-31|Delivered|Web|4.99
1178|366|2025-11-04|Cancelled|Web|4.99
1179|366|2026-09-17|Shipped|Web|2.99
1180|356|2026-05-21|Cancelled|Marketplace|2.99
1181|9|2025-10-12|Returned|Marketplace|0.00
1182|77|2025-04-26|Shipped|Mobile App|2.99
1183|194|2025-09-12|Delivered|Web|4.99
1184|213|2025-11-02|Delivered|Web|2.99
1185||2026-01-14|Delivered|Web|9.99
1186|193|2025-05-27|Delivered|Phone|2.99
1187|32|2025-02-17|Delivered|Marketplace|2.99
1188|64|2025-01-22|Delivered|Mobile App|6.99
1189|64|2025-12-11|Delivered|Mobile App|4.99
1190|114|2025-09-17|Delivered|Mobile App|6.99
1191|387|2025-05-17|Delivered|Mobile App|2.99
1192|215|2025-03-09|Delivered|Web|6.99
1193|79|2025-06-14|Delivered|Web|0.00
1194|117|2025-08-10|Delivered|Marketplace|2.99
1195|137|2026-01-16|Delivered|Mobile App|0.00
1196|381|2026-02-03|Delivered|Web|0.00
1197|4|2025-11-25|Delivered|Mobile App|6.99
1198|205|2025-07-31|Delivered|Phone|0.00
1199|117|2026-08-19|Delivered|Mobile App|2.99
1200|8|2025-07-20|Delivered|Mobile App|2.99
1201|277|2025-11-01|Delivered|Marketplace|2.99
1202||2026-05-21|Delivered|Web|6.99
1203||2026-04-01|Delivered|Marketplace|4.99
1204|23|2026-09-03|Returned|Web|0.00
1205|337|2025-02-01|Delivered|Web|6.99
1206|110|2026-04-10|Delivered|Web|2.99
1207|339|2026-08-19|Delivered|Phone|9.99
1208|264|2025-04-01|Delivered|Web|2.99
1209|333|2026-03-23|Cancelled|Web|4.99
1210||2026-05-22|Delivered|Web|2.99
1211|110|2026-02-10|Delivered|Mobile App|9.99
1212|271|2026-07-25|Delivered|Marketplace|9.99
1213|269|2026-05-09|Shipped|Web|6.99
1214|110|2025-08-26|Delivered|Marketplace|4.99
1215|149|2025-11-13|Cancelled|Web|6.99
1216|267|2026-05-20|Delivered|Marketplace|14.99
1217|309|2026-09-11|Cancelled|Mobile App|0.00
1218|134|2026-01-08|Delivered|Mobile App|4.99
1219|146|2025-03-23|Cancelled|Phone|9.99
1220|26|2026-09-04|Delivered|Mobile App|9.99
1221|324|2026-05-19|Returned|Web|9.99
1222|110|2026-04-23|Delivered|Web|4.99
1223|200|2026-08-06|Returned|Mobile App|6.99
1224|375|2025-02-12|Returned|Web|6.99
1225|317|2025-11-28|Cancelled|Phone|6.99
1226|149|2025-03-22|Returned|Marketplace|0.00
1227|216|2026-08-17|Cancelled|Mobile App|2.99
1228|112|2026-09-11|Shipped|Web|4.99
1229|109|2025-11-17|Delivered|Marketplace|6.99
1230|343|2025-11-25|Delivered|Mobile App|4.99
1231|31|2026-03-26|Delivered|Mobile App|0.00
1232|171|2025-04-30|Returned|Web|14.99
1233|198|2025-10-13|Delivered|Web|6.99
1234||2025-08-24|Shipped|Marketplace|6.99
1235|272|2025-09-03|Delivered|Web|2.99
1236|192|2025-03-26|Shipped|Marketplace|6.99
1237|246|2025-04-23|Returned|Web|0.00
1238||2026-02-21|Delivered|Web|6.99
1239|385|2026-04-05|Cancelled|Marketplace|2.99
1240|273|2025-01-20|Delivered|Web|0.00
1241|171|2025-06-21|Delivered|Web|14.99
1242|176|2026-03-19|Returned|Marketplace|2.99
1243|117|2026-06-14|Cancelled|Marketplace|2.99
1244|110|2025-12-02|Delivered|Marketplace|6.99
1245|198|2025-10-07|Delivered|Web|2.99
1246|347|2026-01-21|Cancelled|Web|4.99
1247|393|2026-05-23|Cancelled|Phone|4.99
1248|156|2026-01-27|Delivered|Web|0.00
1249|208|2025-07-03|Shipped|Marketplace|14.99
1250|110|2026-02-09|Delivered|Web|6.99
1251||2026-02-13|Delivered|Phone|2.99
1252|347|2025-11-09|Shipped|Marketplace|9.99
1253|16|2026-03-07|Delivered|Phone|0.00
1254|76|2025-09-26|Delivered|Mobile App|2.99
1255|10|2026-09-05|Delivered|Web|14.99
1256|264|2025-03-14|Returned|Mobile App|4.99
1257|110|2025-07-20|Delivered|Web|0.00
1258|118|2026-02-20|Delivered|Mobile App|2.99
1259|293|2026-07-02|Delivered|Web|4.99
1260|373|2026-09-15|Delivered|Mobile App|6.99
1261|110|2026-08-18|Delivered|Web|9.99
1262|315|2026-05-25|Delivered|Web|2.99
1263|300|2026-02-07|Delivered|Web|6.99
1264|105|2025-09-18|Delivered|Phone|0.00
1265|171|2025-08-25|Delivered|Phone|14.99
1266|1|2025-02-21|Returned|Web|4.99
1267|171|2025-10-05|Delivered|Mobile App|2.99
1268|225|2026-05-02|Delivered|Mobile App|4.99
1269|199|2026-07-13|Delivered|Web|6.99
1270|250|2026-05-21|Delivered|Mobile App|6.99
1271|122|2025-12-15|Returned|Web|4.99
1272|378|2026-01-12|Cancelled|Mobile App|0.00
1273|274|2025-09-03|Returned|Web|6.99
1274|309|2026-04-05|Delivered|Mobile App|2.99
1275|352|2026-03-23|Delivered|Marketplace|4.99
1276||2026-08-24|Cancelled|Web|2.99
1277|47|2026-09-14|Processing|Marketplace|6.99
1278|199|2025-09-09|Delivered|Marketplace|4.99
1279|376|2026-05-25|Delivered|Web|0.00
1280|264|2026-07-31|Delivered|Web|0.00
1281|181|2025-10-31|Delivered|Mobile App|14.99
1282|36|2025-12-28|Delivered|Web|9.99
1283|372|2026-07-03|Delivered|Phone|4.99
1284|223|2026-08-31|Cancelled|Web|4.99
1285|347|2025-03-20|Cancelled|Web|9.99
1286|248|2025-06-27|Delivered|Web|4.99
1287|263|2026-05-20|Delivered|Mobile App|0.00
1288|2|2025-06-26|Delivered|Web|14.99
1289||2026-03-11|Delivered|Phone|6.99
1290||2025-01-27|Delivered|Web|2.99
1291|135|2026-08-25|Delivered|Web|2.99
1292|264|2025-09-11|Delivered|Mobile App|2.99
1293|171|2025-08-26|Delivered|Mobile App|6.99
1294|132|2025-10-09|Returned|Mobile App|6.99
1295|39|2026-07-16|Delivered|Web|0.00
1296|381|2025-03-23|Delivered|Web|4.99
1297|110|2025-05-22|Delivered|Mobile App|9.99
1298|101|2026-09-06|Delivered|Mobile App|14.99
1299|356|2025-09-01|Shipped|Marketplace|4.99
1300|251|2026-03-20|Delivered|Marketplace|2.99
1301|222|2026-04-05|Delivered|Web|0.00
1302|285|2025-04-27|Delivered|Web|2.99
1303|324|2026-03-17|Returned|Web|2.99
1304|66|2025-02-06|Delivered|Mobile App|2.99
1305|55|2025-02-10|Shipped|Marketplace|6.99
1306|110|2025-01-14|Delivered|Web|4.99
1307|171|2025-05-11|Shipped|Phone|4.99
1308||2025-03-12|Cancelled|Phone|4.99
1309|309|2025-05-17|Delivered|Mobile App|4.99
1310||2025-12-18|Delivered|Web|4.99
1311|309|2025-12-31|Cancelled|Mobile App|0.00
1312|193|2025-11-01|Delivered|Web|14.99
1313|110|2026-03-25|Cancelled|Web|6.99
1314||2026-04-16|Delivered|Mobile App|2.99
1315|145|2025-08-26|Shipped|Web|0.00
1316||2026-08-11|Delivered|Marketplace|14.99
1317|2|2026-08-25|Shipped|Mobile App|2.99
1318|258|2025-05-08|Cancelled|Web|4.99
1319|335|2025-09-04|Delivered|Phone|0.00
1320|110|2025-08-12|Returned|Mobile App|14.99
1321|65|2026-05-29|Shipped|Web|2.99
1322|309|2025-07-01|Delivered|Phone|6.99
1323|309|2026-09-01|Delivered|Phone|6.99
1324|293|2025-09-10|Delivered|Web|6.99
1325|387|2026-08-08|Shipped|Web|4.99
1326|199|2025-11-05|Delivered|Phone|2.99
1327|110|2026-03-14|Delivered|Web|6.99
1328|66|2025-12-17|Delivered|Web|0.00
1329|176|2026-07-28|Delivered|Web|0.00
1330|14|2026-09-12|Processing|Mobile App|6.99
1331|276|2025-07-24|Delivered|Mobile App|0.00
1332|209|2026-05-18|Delivered|Web|2.99
1333|308|2025-11-05|Delivered|Mobile App|2.99
1334|264|2026-02-18|Cancelled|Web|2.99
1335|297|2026-05-05|Delivered|Web|0.00
1336||2026-05-05|Delivered|Marketplace|6.99
1337|197|2026-06-29|Delivered|Web|6.99
1338|395|2026-04-22|Delivered|Marketplace|2.99
1339|282|2025-03-01|Delivered|Marketplace|0.00
1340|283|2026-08-10|Delivered|Web|6.99
1341|223|2026-09-20|Delivered|Web|2.99
1342|199|2026-01-18|Returned|Web|4.99
1343|347|2026-04-09|Delivered|Web|0.00
1344|264|2026-05-01|Delivered|Phone|9.99
1345|363|2025-12-01|Delivered|Web|6.99
1346|124|2025-05-09|Returned|Web|4.99
1347|233|2026-09-06|Returned|Web|0.00
1348|99|2025-08-29|Delivered|Mobile App|4.99
1349|159|2026-07-28|Delivered|Web|4.99
1350|93|2026-04-23|Returned|Web|4.99
1351|118|2026-06-24|Delivered|Mobile App|2.99
1352|259|2026-07-06|Delivered|Web|2.99
1353|342|2025-03-17|Delivered|Phone|4.99
1354|123|2026-05-13|Delivered|Mobile App|0.00
1355|243|2026-09-11|Delivered|Marketplace|9.99
1356|323|2026-09-27|Processing|Phone|4.99
1357|17|2025-02-15|Cancelled|Mobile App|4.99
1358|215|2026-06-21|Cancelled|Web|2.99
1359|110|2025-12-11|Delivered|Mobile App|2.99
1360|294|2026-04-03|Delivered|Web|6.99
1361|209|2025-06-15|Returned|Web|4.99
1362|315|2026-07-09|Delivered|Mobile App|0.00
1363|114|2026-06-07|Cancelled|Web|6.99
1364|166|2026-01-25|Delivered|Marketplace|14.99
1365|198|2025-11-05|Delivered|Mobile App|2.99
1366|388|2026-09-17|Delivered|Web|6.99
1367|152|2026-08-07|Cancelled|Web|2.99
1368|259|2025-09-01|Cancelled|Web|2.99
1369|309|2025-12-14|Returned|Web|2.99
1370|260|2026-04-30|Delivered|Web|4.99
1371|42|2026-09-18|Shipped|Marketplace|2.99
1372|288|2025-11-09|Cancelled|Web|4.99
1373|105|2025-05-11|Delivered|Web|0.00
1374|117|2026-08-03|Returned|Web|2.99
1375|171|2026-05-31|Delivered|Web|4.99
1376|355|2026-07-18|Cancelled|Mobile App|2.99
1377||2026-02-15|Delivered|Marketplace|2.99
1378|385|2025-04-10|Delivered|Mobile App|0.00
1379|91|2025-12-15|Delivered|Web|9.99
1380|110|2026-06-20|Cancelled|Web|6.99
1381|336|2026-01-01|Delivered|Web|6.99
1382|98|2026-02-18|Cancelled|Web|6.99
1383|182|2026-02-01|Cancelled|Web|2.99
1384|105|2025-08-18|Delivered|Web|2.99
1385|393|2025-10-08|Delivered|Mobile App|4.99
1386|40|2025-09-18|Delivered|Mobile App|4.99
1387|159|2026-01-23|Delivered|Phone|2.99
1388|355|2025-10-27|Delivered|Mobile App|0.00
1389|282|2026-05-08|Cancelled|Mobile App|4.99
1390|60|2026-05-04|Returned|Web|2.99
1391||2026-09-04|Delivered|Mobile App|0.00
1392|139|2025-11-27|Delivered|Web|9.99
1393|340|2026-05-29|Delivered|Web|2.99
1394|145|2025-09-27|Delivered|Mobile App|6.99
1395|171|2025-07-05|Delivered|Mobile App|9.99
1396|313|2026-05-11|Delivered|Web|6.99
1397|59|2026-09-02|Delivered|Mobile App|6.99
1398|110|2025-07-22|Delivered|Mobile App|9.99
1399|163|2026-04-06|Delivered|Web|2.99
1400|163|2026-07-30|Returned|Phone|2.99
1401|134|2025-03-21|Returned|Marketplace|2.99
1402|340|2026-06-11|Delivered|Phone|4.99
1403|309|2025-10-06|Delivered|Phone|4.99
1404|366|2025-08-30|Cancelled|Mobile App|4.99
1405|156|2025-06-09|Delivered|Mobile App|6.99
1406|264|2026-09-04|Delivered|Web|4.99
1407|117|2026-08-24|Delivered|Mobile App|2.99
1408|264|2025-10-05|Shipped|Web|2.99
1409|90|2025-10-28|Delivered|Web|4.99
1410|176|2025-11-01|Delivered|Mobile App|6.99
1411|87|2025-09-14|Delivered|Mobile App|2.99
1412|110|2025-09-22|Delivered|Web|2.99
1413|158|2025-02-08|Delivered|Web|2.99
1414|137|2026-02-28|Delivered|Marketplace|6.99
1415|80|2025-11-01|Delivered|Mobile App|4.99
1416|79|2026-01-07|Shipped|Mobile App|4.99
1417|216|2026-05-04|Shipped|Web|4.99
1418|318|2025-07-23|Delivered|Web|2.99
1419|91|2025-06-03|Delivered|Mobile App|4.99
1420|347|2025-12-19|Shipped|Marketplace|0.00
1421|119|2025-12-27|Delivered|Marketplace|4.99
1422|120|2026-03-05|Delivered|Marketplace|0.00
1423|110|2025-09-16|Shipped|Web|4.99
1424||2025-07-30|Delivered|Web|9.99
1425|152|2026-08-30|Cancelled|Web|4.99
1426|146|2025-10-08|Delivered|Mobile App|6.99
1427|203|2026-02-13|Shipped|Web|6.99
1428|217|2025-05-26|Delivered|Mobile App|14.99
1429|396|2025-07-13|Delivered|Web|4.99
1430||2025-10-08|Delivered|Marketplace|9.99
1431|219|2025-05-27|Returned|Web|6.99
1432|243|2026-03-15|Delivered|Marketplace|4.99
1433|309|2025-10-14|Delivered|Marketplace|6.99
1434|110|2025-03-24|Delivered|Mobile App|2.99
1435|1|2025-05-28|Delivered|Web|4.99
1436|311|2025-11-16|Delivered|Web|4.99
1437|272|2026-07-04|Returned|Mobile App|4.99
1438|309|2025-09-28|Delivered|Mobile App|9.99
1439|199|2025-03-22|Cancelled|Marketplace|6.99
1440|110|2026-09-16|Shipped|Web|6.99
1441|146|2025-07-31|Delivered|Web|2.99
1442|58|2026-05-04|Delivered|Mobile App|9.99
1443|114|2025-11-14|Delivered|Web|2.99
1444|288|2025-10-08|Delivered|Web|2.99
1445|103|2026-03-04|Shipped|Web|4.99
1446|160|2026-01-20|Delivered|Mobile App|0.00
1447|290|2026-04-26|Delivered|Mobile App|4.99
1448|156|2026-06-03|Cancelled|Web|2.99
1449|70|2026-04-29|Returned|Mobile App|9.99
1450||2025-07-19|Delivered|Web|6.99
1451|139|2026-06-05|Delivered|Marketplace|6.99
1452|110|2025-09-24|Delivered|Web|9.99
1453|117|2025-08-16|Returned|Web|0.00
1454||2026-01-15|Delivered|Mobile App|0.00
1455|80|2026-01-06|Delivered|Mobile App|4.99
1456|311|2025-05-12|Delivered|Phone|2.99
1457|158|2025-06-13|Delivered|Web|4.99
1458|192|2026-05-07|Returned|Phone|0.00
1459|131|2025-03-02|Delivered|Marketplace|2.99
1460|311|2026-02-22|Cancelled|Mobile App|2.99
1461|206|2025-04-30|Delivered|Mobile App|6.99
1462|118|2025-03-30|Delivered|Web|2.99
1463|309|2026-01-29|Delivered|Web|6.99
1464|347|2025-05-07|Returned|Phone|9.99
1465|397|2026-03-12|Delivered|Web|4.99
1466|277|2025-12-13|Delivered|Web|2.99
1467|390|2026-09-18|Delivered|Mobile App|0.00
1468|266|2025-11-11|Delivered|Mobile App|2.99
1469|79|2025-03-15|Delivered|Mobile App|4.99
1470|165|2026-03-17|Delivered|Web|2.99
1471||2025-03-06|Delivered|Mobile App|14.99
1472|192|2026-09-22|Delivered|Web|6.99
1473|264|2025-06-15|Delivered|Mobile App|4.99
1474|185|2026-05-26|Delivered|Web|4.99
1475|2|2026-07-28|Delivered|Marketplace|9.99
1476|13|2026-07-30|Cancelled|Mobile App|9.99
1477|400|2026-03-21|Returned|Mobile App|14.99
1478|41|2025-08-24|Delivered|Marketplace|0.00
1479|257|2026-03-21|Delivered|Web|0.00
1480|321|2026-05-12|Cancelled|Marketplace|2.99
1481|144|2026-08-30|Shipped|Mobile App|6.99
1482|122|2026-05-11|Delivered|Web|4.99
1483|315|2025-09-18|Cancelled|Mobile App|2.99
1484|264|2026-01-29|Delivered|Web|6.99
1485|264|2025-04-27|Delivered|Marketplace|0.00
1486|59|2026-02-10|Delivered|Mobile App|9.99
1487|343|2025-06-18|Delivered|Web|0.00
1488|69|2026-03-10|Returned|Web|4.99
1489|316|2026-02-22|Delivered|Mobile App|6.99
1490||2026-03-19|Delivered|Mobile App|14.99
1491|71|2025-05-11|Shipped|Mobile App|2.99
1492|198|2026-06-23|Delivered|Web|2.99
1493|231|2025-04-29|Cancelled|Web|6.99
1494|390|2026-07-15|Delivered|Web|6.99
1495|171|2025-08-26|Delivered|Marketplace|2.99
1496||2026-05-25|Delivered|Marketplace|4.99
1497|40|2026-03-01|Delivered|Mobile App|2.99
1498|62|2025-08-24|Returned|Mobile App|6.99
1499|398|2025-02-23|Returned|Web|4.99
1500|387|2026-05-03|Cancelled|Web|0.00
1501|171|2025-04-30|Delivered|Marketplace|2.99
1502|276|2025-06-22|Cancelled|Mobile App|9.99
1503|313|2025-07-09|Delivered|Phone|6.99
1504||2026-07-31|Returned|Web|4.99
1505|246|2025-02-16|Delivered|Web|4.99
1506|222|2026-01-02|Delivered|Mobile App|0.00
1507|115|2026-07-03|Shipped|Mobile App|0.00
1508|198|2026-05-14|Returned|Marketplace|6.99
1509||2025-12-26|Delivered|Web|0.00
1510|110|2025-05-06|Delivered|Web|2.99
1511|110|2026-09-15|Processing|Marketplace|2.99
1512|62|2026-03-16|Returned|Web|2.99
1513|200|2025-12-17|Delivered|Web|4.99
1514|268|2025-05-19|Delivered|Marketplace|0.00
1515|340|2025-12-21|Delivered|Marketplace|2.99
1516|211|2025-04-10|Cancelled|Mobile App|0.00
1517|279|2025-06-28|Delivered|Web|6.99
1518|110|2026-01-16|Delivered|Mobile App|4.99
1519|117|2025-02-28|Delivered|Web|4.99
1520|321|2026-04-18|Delivered|Web|2.99
1521|326|2026-04-30|Delivered|Web|2.99
1522|49|2025-09-09|Delivered|Mobile App|4.99
1523|71|2025-03-04|Delivered|Mobile App|0.00
1524|312|2026-04-30|Returned|Web|14.99
1525|254|2026-03-19|Shipped|Web|2.99
1526|310|2025-06-02|Returned|Web|2.99
1527|379|2026-06-04|Shipped|Mobile App|4.99
1528|288|2025-03-07|Delivered|Mobile App|2.99
1529|145|2025-07-28|Shipped|Web|2.99
1530|375|2025-09-19|Delivered|Web|0.00
1531||2025-06-03|Cancelled|Web|2.99
1532|329|2025-09-07|Delivered|Web|6.99
1533|176|2026-07-03|Delivered|Web|0.00
1534|65|2025-12-15|Returned|Mobile App|9.99
1535|149|2026-09-13|Shipped|Web|0.00
1536|78|2026-01-12|Delivered|Mobile App|2.99
1537|309|2025-11-14|Returned|Web|6.99
1538|211|2026-04-09|Delivered|Web|2.99
1539||2026-07-29|Delivered|Mobile App|2.99
1540|266|2026-06-20|Delivered|Web|4.99
1541|310|2025-04-09|Delivered|Marketplace|6.99
1542|153|2026-04-01|Delivered|Marketplace|9.99
1543|110|2025-07-31|Returned|Marketplace|2.99
1544|65|2026-05-10|Delivered|Phone|0.00
1545|246|2026-06-17|Delivered|Web|6.99
1546|110|2026-03-26|Delivered|Mobile App|9.99
1547||2026-01-08|Delivered|Marketplace|9.99
1548|164|2026-01-07|Cancelled|Mobile App|6.99
1549|29|2026-07-26|Delivered|Phone|14.99
1550|110|2026-05-25|Delivered|Web|0.00
1551|67|2026-04-24|Delivered|Web|4.99
1552|366|2025-05-03|Delivered|Mobile App|0.00
1553|110|2026-03-25|Delivered|Web|2.99
1554|29|2026-09-25|Processing|Mobile App|2.99
1555|66|2025-07-08|Delivered|Phone|0.00
1556|309|2025-09-24|Delivered|Web|0.00
1557|207|2025-04-03|Delivered|Marketplace|0.00
1558|105|2025-01-10|Cancelled|Web|14.99
1559|204|2025-04-25|Delivered|Marketplace|4.99
1560|81|2025-04-03|Delivered|Web|4.99
1561|295|2025-11-22|Cancelled|Web|0.00
1562|110|2026-03-10|Returned|Web|9.99
1563|65|2026-05-12|Delivered|Mobile App|4.99
1564|358|2026-07-02|Delivered|Marketplace|6.99
1565|171|2025-01-24|Delivered|Web|6.99
1566|99|2025-01-21|Returned|Web|4.99
1567|398|2026-07-08|Delivered|Web|6.99
1568|366|2026-06-25|Shipped|Web|4.99
1569|139|2026-06-08|Delivered|Mobile App|4.99
1570|68|2026-08-13|Delivered|Marketplace|2.99
1571|370|2025-09-06|Delivered|Web|9.99
1572|95|2025-02-14|Delivered|Mobile App|6.99
1573|309|2025-03-17|Delivered|Web|4.99
1574|156|2025-06-18|Delivered|Mobile App|0.00
1575|263|2026-08-07|Delivered|Marketplace|0.00
1576|62|2025-05-13|Cancelled|Marketplace|0.00
1577|145|2026-01-06|Delivered|Phone|4.99
1578|103|2026-02-21|Delivered|Web|4.99
1579|111|2026-01-29|Cancelled|Phone|0.00
1580|309|2025-02-15|Delivered|Web|6.99
1581|215|2026-01-13|Returned|Mobile App|6.99
1582|48|2025-04-07|Delivered|Web|6.99
1583|49|2026-07-14|Cancelled|Web|0.00
1584|291|2026-06-06|Delivered|Marketplace|2.99
1585|145|2026-05-06|Delivered|Mobile App|4.99
1586|65|2026-06-26|Returned|Marketplace|2.99
1587||2025-12-20|Cancelled|Marketplace|6.99
1588|309|2025-08-21|Delivered|Web|6.99
1589|87|2025-07-06|Delivered|Marketplace|2.99
1590|263|2025-06-26|Delivered|Web|2.99
1591|46|2026-08-23|Delivered|Web|4.99
1592||2026-07-18|Delivered|Marketplace|2.99
1593|264|2025-05-02|Shipped|Mobile App|9.99
1594|343|2025-11-05|Delivered|Web|6.99
1595|218|2026-03-10|Delivered|Mobile App|0.00
1596|158|2025-11-26|Shipped|Web|9.99
1597|103|2026-04-17|Cancelled|Marketplace|14.99
1598|105|2025-02-18|Delivered|Marketplace|14.99
1599|314|2025-08-01|Cancelled|Mobile App|2.99
1600|145|2026-06-21|Delivered|Mobile App|9.99
1601|306|2025-09-26|Shipped|Web|6.99
1602|199|2026-04-02|Delivered|Web|2.99
1603|212|2026-03-18|Shipped|Marketplace|9.99
1604|269|2025-09-06|Delivered|Mobile App|6.99
1605|198|2025-11-05|Delivered|Marketplace|4.99
1606|356|2026-01-17|Returned|Marketplace|2.99
1607|277|2026-02-03|Shipped|Mobile App|4.99
1608|59|2026-03-13|Delivered|Mobile App|6.99
1609|105|2025-06-03|Delivered|Mobile App|4.99
1610|215|2025-07-17|Delivered|Marketplace|2.99
1611|159|2025-10-07|Delivered|Web|2.99
1612|282|2025-04-23|Delivered|Mobile App|4.99
1613|171|2025-07-13|Delivered|Web|4.99
1614|129|2025-04-30|Delivered|Web|6.99
1615|327|2025-06-01|Delivered|Mobile App|9.99
1616|277|2026-09-04|Delivered|Marketplace|4.99
1617|366|2026-04-20|Delivered|Marketplace|4.99
1618|153|2025-11-05|Delivered|Marketplace|2.99
1619|374|2026-05-18|Cancelled|Mobile App|4.99
1620||2025-11-14|Delivered|Web|4.99
1621||2026-07-23|Delivered|Web|0.00
1622|110|2025-08-16|Delivered|Mobile App|2.99
1623|103|2026-01-26|Delivered|Marketplace|2.99
1624||2025-08-11|Cancelled|Web|4.99
1625|277|2026-05-16|Delivered|Mobile App|4.99
1626|91|2026-04-04|Returned|Mobile App|2.99
1627|168|2025-04-28|Returned|Mobile App|0.00
1628|29|2025-07-06|Shipped|Marketplace|2.99
1629|181|2025-04-27|Delivered|Web|0.00
1630|79|2025-08-19|Returned|Web|6.99
1631|16|2025-03-27|Delivered|Mobile App|9.99
1632|45|2026-07-22|Delivered|Mobile App|2.99
1633|67|2026-06-16|Delivered|Marketplace|4.99
1634|126|2025-01-15|Delivered|Web|6.99
1635|125|2025-01-13|Delivered|Marketplace|9.99
1636|112|2026-05-14|Delivered|Marketplace|2.99
1637|12|2026-01-22|Delivered|Mobile App|6.99
1638|91|2025-06-11|Delivered|Web|14.99
1639|28|2026-06-08|Cancelled|Web|4.99
1640|308|2026-01-17|Delivered|Web|9.99
1641|342|2025-03-09|Shipped|Marketplace|0.00
1642|59|2026-01-06|Delivered|Web|4.99
1643|295|2026-01-22|Delivered|Marketplace|2.99
1644|110|2026-09-04|Delivered|Web|4.99
1645|83|2026-02-06|Shipped|Phone|4.99
1646|171|2025-08-28|Delivered|Phone|0.00
1647|83|2025-11-22|Delivered|Web|2.99
1648|162|2025-05-26|Returned|Web|2.99
1649|358|2025-05-11|Delivered|Web|0.00
1650|105|2025-10-05|Delivered|Marketplace|4.99
1651|223|2026-08-04|Delivered|Web|2.99
1652|55|2026-09-08|Delivered|Mobile App|2.99
1653|340|2026-01-02|Delivered|Mobile App|6.99
1654|90|2025-03-08|Returned|Web|6.99
1655|347|2026-04-19|Returned|Mobile App|14.99
1656|355|2025-07-03|Delivered|Web|2.99
1657||2025-03-11|Shipped|Marketplace|0.00
1658|299|2026-04-16|Delivered|Marketplace|0.00
1659|239|2026-04-27|Delivered|Web|4.99
1660|117|2025-11-20|Delivered|Web|6.99
1661|387|2025-03-20|Delivered|Web|4.99
1662||2026-06-25|Delivered|Web|9.99
1663||2026-01-02|Delivered|Web|4.99
1664|298|2026-04-15|Returned|Web|6.99
1665|366|2026-05-19|Shipped|Mobile App|2.99
1666|282|2025-10-26|Delivered|Mobile App|9.99
1667|158|2026-06-26|Returned|Web|2.99
1668|350|2025-06-13|Delivered|Web|2.99
1669|355|2025-03-01|Cancelled|Web|4.99
1670|363|2026-01-03|Delivered|Web|4.99
1671|130|2025-08-24|Delivered|Marketplace|4.99
1672|114|2026-05-22|Delivered|Mobile App|9.99
1673|372|2025-03-20|Delivered|Web|4.99
1674|165|2025-05-18|Shipped|Web|4.99
1675|375|2025-03-17|Shipped|Web|14.99
1676|79|2025-12-20|Delivered|Web|9.99
1677|134|2025-11-19|Delivered|Mobile App|14.99
1678|397|2025-12-21|Delivered|Web|4.99
1679|159|2026-05-03|Delivered|Web|6.99
1680||2026-04-30|Returned|Web|4.99
1681|171|2025-10-01|Delivered|Marketplace|2.99
1682|78|2025-08-03|Delivered|Web|14.99
1683|110|2025-10-13|Delivered|Mobile App|2.99
1684|93|2026-05-20|Cancelled|Web|2.99
1685|110|2026-03-21|Cancelled|Phone|2.99
1686|146|2026-03-08|Delivered|Web|0.00
1687|216|2025-05-02|Delivered|Web|4.99
1688|299|2025-06-28|Delivered|Marketplace|0.00
1689|121|2025-11-30|Shipped|Web|2.99
1690|238|2026-05-27|Returned|Mobile App|9.99
1691|382|2025-06-04|Delivered|Web|2.99
1692|290|2026-02-28|Delivered|Marketplace|0.00
1693|146|2025-05-07|Delivered|Web|6.99
1694|215|2026-02-17|Delivered|Mobile App|2.99
1695|126|2026-05-13|Delivered|Marketplace|2.99
