order_id|line_no|product_id|qty|unit_price|discount_pct
709|1|56|1|842.57|0
709|2|23|3|14.91|5
709|3|43|1|390.04|0
710|1|37|2|247.26|15
710|2|2|5|120.91|0
710|3|73|4|174.82|10
710|4|78|4|47.16|0
711|1|12|5|110.09|20
711|2|6|6|54.40|0
711|3|8|1|52.69|0
712|1|73|2|194.25|0
712|2|31|3|572.84|0
713|1|16|5|277.54|0
714|1|37|1|247.26|15
714|2|11|1|241.91|10
715|1|51|1|455.50|5
716|1|35|2|493.52|0
716|2|66|3|125.18|15
716|3|75|1|173.63|0
716|4|12|3|137.61|0
717|1|69|2|182.90|10
717|2|41|5|315.72|0
717|3|60|3|108.60|0
717|4|7|1|79.24|0
717|5|72|5|51.58|10
717|6|51|2|479.47|0
717|7|22|1|35.30|0
717|8|70|1|362.97|0
718|1|45|2|83.72|0
718|2|68|3|167.42|15
718|3|73|1|194.25|0
718|4|31|1|572.84|0
719|1|19|4|379.68|0
719|2|80|2|112.72|0
719|3|37|2|290.89|0
720|1|16|1|235.91|15
720|2|6|2|46.24|15
720|3|79|6|111.71|0
721|1|26|1|48.36|10
721|2|59|2|533.05|15
722|1|37|1|290.89|0
722|2|28|1|44.97|0
723|1|24|1|22.81|0
723|2|64|3|128.47|0
723|3|14|2|190.57|0
724|1|75|6|164.95|5
724|2|21|1|40.87|0
724|3|56|2|842.57|0
724|4|26|2|53.73|0
724|5|71|1|219.93|0
725|1|26|2|48.36|10
725|2|34|3|937.84|10
725|3|24|1|22.81|0
725|4|33|2|916.67|0
725|5|67|2|63.85|0
725|6|70|1|362.97|0
726|1|61|1|366.77|0
726|2|32|1|886.69|0
726|3|73|1|174.82|10
726|4|71|2|219.93|0
726|5|47|3|496.81|0
726|6|25|3|56.61|0
727|1|49|2|296.83|25
727|2|65|3|165.25|5
727|3|4|3|37.47|5
727|4|29|1|11.38|0
728|1|6|1|54.40|0
728|2|61|1|366.77|0
728|3|29|1|11.38|0
728|4|27|2|26.97|0
728|5|49|1|395.78|0
729|1|44|2|73.28|0
730|1|39|1|180.18|0
730|2|9|3|41.66|0
730|3|32|4|886.69|0
730|4|28|1|40.47|10
730|5|51|1|479.47|0
730|6|44|2|73.28|0
730|7|49|1|375.99|5
731|1|70|5|362.97|0
732|1|45|1|83.72|0
732|2|18|1|193.58|0
733|1|55|1|53.42|20
733|2|58|5|720.71|0
734|1|69|1|203.22|0
734|2|23|3|15.70|0
734|3|33|2|916.67|0
734|4|75|2|173.63|0
734|5|34|2|1042.04|0
734|6|37|5|290.89|0
735|1|76|3|183.27|0
735|2|19|2|379.68|0
735|3|51|6|479.47|0
735|4|78|1|47.16|0
736|1|72|1|57.31|0
736|2|32|2|886.69|0
736|3|75|1|138.90|20
736|4|77|3|53.07|15
736|5|61|1|330.09|10
736|6|14|1|190.57|0
737|1|72|2|57.31|0
737|2|44|1|73.28|0
738|1|24|1|22.81|0
738|2|32|1|886.69|0
739|1|52|1|124.59|0
739|2|63|4|177.97|0
739|3|2|1|120.91|0
740|1|52|2|112.13|10
740|2|2|2|120.91|0
740|3|54|6|657.90|0
740|4|56|1|842.57|0
740|5|80|2|112.72|0
740|6|37|3|290.89|0
741|1|37|6|290.89|0
741|2|61|3|366.77|0
741|3|79|1|106.12|5
741|4|44|3|73.28|0
741|5|11|4|241.91|10
742|1|23|2|14.91|5
742|2|71|2|219.93|0
742|3|49|1|395.78|0
742|4|58|1|720.71|0
743|1|39|1|180.18|0
743|2|36|2|600.54|0
744|1|79|1|111.71|0
744|2|23|1|13.35|15
745|1|17|3|243.26|20
746|1|58|2|720.71|0
747|1|48|4|298.20|0
748|1|79|1|111.71|0
748|2|42|4|65.62|0
748|3|27|2|26.97|0
748|4|61|1|366.77|0
748|5|70|3|362.97|0
748|6|10|2|54.08|0
748|7|32|1|798.02|10
749|1|62|1|305.21|20
749|2|72|1|57.31|0
749|3|58|2|612.60|15
750|1|43|2|390.04|0
750|2|2|2|120.91|0
750|3|69|2|203.22|0
750|4|51|1|479.47|0
751|1|17|1|304.08|0
751|2|47|1|496.81|0
751|3|55|5|66.78|0
751|4|16|1|208.16|25
751|5|73|1|194.25|0
752|1|31|1|515.56|10
752|2|64|1|128.47|0
753|1|72|1|57.31|0
753|2|14|1|171.51|10
753|3|13|1|361.83|0
753|4|17|1|304.08|0
753|5|56|4|842.57|0
754|1|74|2|117.83|25
754|2|16|2|277.54|0
754|3|2|1|120.91|0
754|4|65|1|173.95|0
754|5|12|2|123.85|10
755|1|31|4|572.84|0
755|2|61|1|366.77|0
755|3|65|1|173.95|0
755|4|78|2|40.09|15
755|5|48|1|268.38|10
756|1|51|2|479.47|0
756|2|6|1|43.52|20
757|1|49|1|395.78|0
757|2|46|1|264.10|0
757|3|76|1|183.27|0
758|1|78|1|47.16|0
758|2|29|1|8.54|25
758|3|63|1|177.97|0
758|4|20|1|45.32|0
759|1|61|2|366.77|0
759|2|13|1|361.83|0
759|3|51|2|383.58|20
759|4|79|1|111.71|0
759|5|73|3|194.25|0
759|6|16|1|277.54|0
759|7|45|1|83.72|0
760|1|68|1|157.57|20
760|2|48|2|283.29|5
760|3|5|3|82.16|0
760|4|49|1|395.78|0
761|1|2|2|120.91|0
761|2|10|1|54.08|0
762|1|5|2|82.16|0
762|2|19|3|379.68|0
763|1|48|2|298.20|0
764|1|64|3|128.47|0
764|2|10|1|54.08|0
764|3|63|5|151.27|15
765|1|72|2|57.31|0
765|2|7|1|75.28|5
766|1|19|2|379.68|0
767|1|14|1|171.51|10
767|2|78|4|47.16|0
767|3|13|1|343.74|5
768|1|51|5|455.50|5
768|2|74|2|157.11|0
768|3|4|1|31.55|20
768|4|69|1|203.22|0
769|1|44|1|73.28|0
769|2|16|2|235.91|15
769|3|65|4|173.95|0
770|1|46|3|211.28|20
770|2|44|4|54.96|25
771|1|5|1|82.16|0
771|2|8|1|52.69|0
771|3|54|1|657.90|0
772|1|67|1|63.85|0
772|2|21|1|36.78|10
773|1|20|2|45.32|0
773|2|11|1|268.79|0
773|3|78|3|47.16|0
773|4|49|6|395.78|0
774|1|7|3|79.24|0
774|2|38|1|1260.44|0
774|3|69|1|203.22|0
774|4|70|1|272.23|25
775|1|28|2|42.72|5
776|1|71|2|219.93|0
776|2|29|1|10.24|10
776|3|17|2|273.67|10
777|1|38|5|1260.44|0
777|2|35|1|468.84|5
777|3|43|2|390.04|0
777|4|18|1|193.58|0
777|5|46|2|264.10|0
778|1|50|2|518.17|0
778|2|26|3|48.36|10
778|3|12|4|137.61|0
778|4|37|2|290.89|0
779|1|51|2|479.47|0
779|2|57|4|602.55|15
779|3|78|2|47.16|0
780|1|19|1|322.73|15
780|2|41|1|252.58|20
780|3|71|1|219.93|0
781|1|21|3|30.65|25
781|2|19|3|379.68|0
781|3|80|2|112.72|0
781|4|62|1|381.51|0
782|1|67|1|63.85|0
782|2|9|5|41.66|0
782|3|43|1|390.04|0
783|1|5|1|82.16|0
784|1|19|1|379.68|0
784|2|6|5|54.40|0
785|1|58|3|720.71|0
786|1|60|3|108.60|0
786|2|62|2|381.51|0
786|3|2|2|120.91|0
786|4|6|2|54.40|0
787|1|22|1|33.53|5
787|2|16|2|277.54|0
787|3|12|4|116.97|15
788|1|73|2|194.25|0
788|2|34|1|937.84|10
789|1|17|1|304.08|0
790|1|64|3|128.47|0
790|2|54|2|559.22|15
790|3|55|1|66.78|0
790|4|13|6|325.65|10
791|1|24|2|22.81|0
791|2|77|4|62.44|0
791|3|18|3|193.58|0
791|4|58|1|720.71|0
792|1|37|1|290.89|0
792|2|45|1|83.72|0
793|1|51|2|479.47|0
793|2|35|1|493.52|0
794|1|34|1|1042.04|0
794|2|3|3|148.69|0
795|1|17|1|304.08|0
795|2|73|2|194.25|0
795|3|21|2|36.78|10
795|4|22|1|35.30|0
796|1|54|1|559.22|15
797|1|5|2|82.16|0
797|2|17|4|304.08|0
798|1|7|5|79.24|0
799|1|24|2|22.81|0
799|2|43|3|390.04|0
799|3|7|3|79.24|0
800|1|68|1|196.96|0
800|2|67|2|63.85|0
801|1|73|2|194.25|0
801|2|24|3|19.39|15
801|3|1|1|27.42|0
801|4|8|4|52.69|0
801|5|75|1|173.63|0
802|1|74|3|117.83|25
802|2|70|1|326.67|10
802|3|40|1|279.09|10
802|4|55|2|66.78|0
803|1|4|1|39.44|0
803|2|77|1|56.20|10
804|1|72|1|57.31|0
804|2|61|1|275.08|25
804|3|54|6|657.90|0
805|1|12|1|123.85|10
805|2|2|2|120.91|0
805|3|76|2|183.27|0
806|1|10|1|51.38|5
806|2|29|1|10.24|10
806|3|47|5|447.13|10
807|1|69|1|203.22|0
807|2|63|2|177.97|0
808|1|48|4|298.20|0
808|2|10|1|54.08|0
808|3|46|4|264.10|0
808|4|62|5|381.51|0
808|5|25|4|56.61|0
809|1|64|1|128.47|0
810|1|46|2|250.90|5
811|1|59|2|627.12|0
812|1|20|1|43.05|5
813|1|50|1|518.17|0
813|2|51|2|455.50|5
813|3|61|1|366.77|0
814|1|56|1|842.57|0
814|2|53|2|510.51|0
814|3|36|1|600.54|0
814|4|61|1|366.77|0
815|1|38|2|1260.44|0
815|2|63|2|177.97|0
816|1|75|2|173.63|0
816|2|61|1|366.77|0
816|3|58|6|720.71|0
816|4|55|1|66.78|0
817|1|54|1|559.22|15
818|1|74|3|157.11|0
818|2|67|3|63.85|0
819|1|39|1|162.16|10
820|1|17|2|288.88|5
820|2|25|2|48.12|15
820|3|77|1|53.07|15
821|1|26|1|53.73|0
822|1|16|1|263.66|5
822|2|80|1|107.08|5
823|1|66|2|147.27|0
824|1|6|1|48.96|10
824|2|22|2|35.30|0
825|1|62|2|362.43|5
826|1|16|3|277.54|0
826|2|36|3|540.49|10
826|3|9|4|39.58|5
826|4|29|1|11.38|0
826|5|68|1|157.57|20
826|6|40|1|310.10|0
827|1|52|1|124.59|0
828|1|63|1|177.97|0
828|2|79|4|111.71|0
828|3|78|1|44.80|5
829|1|39|6|171.17|5
830|1|58|1|720.71|0
830|2|51|3|479.47|0
830|3|42|2|59.06|10
831|1|62|2|381.51|0
831|2|40|5|248.08|20
831|3|23|1|14.91|5
831|4|76|1|183.27|0
831|5|45|5|75.35|10
831|6|13|1|361.83|0
832|1|36|3|600.54|0
832|2|15|5|77.82|0
833|1|21|4|36.78|10
833|2|6|5|54.40|0
833|3|33|3|733.34|20
833|4|14|6|190.57|0
833|5|10|2|43.26|20
833|6|56|3|842.57|0
834|1|65|1|173.95|0
834|2|27|1|26.97|0
834|3|59|1|501.70|20
834|4|26|1|53.73|0
835|1|56|1|842.57|0
836|1|4|2|39.44|0
836|2|15|3|73.93|5
836|3|68|5|196.96|0
836|4|57|2|531.66|25
836|5|2|2|90.68|25
837|1|61|2|366.77|0
837|2|28|3|40.47|10
837|3|5|4|82.16|0
838|1|40|1|310.10|0
838|2|36|1|600.54|0
838|3|35|1|444.17|10
838|4|37|2|261.80|10
838|5|46|1|264.10|0
838|6|65|1|156.55|10
838|7|33|1|870.84|5
839|1|15|1|70.04|10
839|2|80|2|112.72|0
840|1|50|1|518.17|0
840|2|22|1|30.00|15
841|1|23|1|14.13|10
841|2|43|4|390.04|0
841|3|13|3|361.83|0
841|4|71|6|219.93|0
841|5|76|1|183.27|0
842|1|31|1|515.56|10
843|1|4|2|33.52|15
843|2|17|5|304.08|0
843|3|11|1|268.79|0
843|4|76|3|183.27|0
844|1|54|5|657.90|0
844|2|57|4|708.88|0
844|3|68|1|196.96|0
845|1|12|6|137.61|0
846|1|66|2|147.27|0
847|1|54|1|657.90|0
847|2|78|3|47.16|0
847|3|57|1|708.88|0
848|1|51|2|455.50|5
848|2|2|4|120.91|0
848|3|78|3|47.16|0
848|4|43|1|312.03|20
848|5|61|1|366.77|0
849|1|80|1|112.72|0
849|2|64|1|128.47|0
849|3|55|2|66.78|0
849|4|77|1|59.32|5
849|5|61|4|366.77|0
850|1|42|1|65.62|0
850|2|37|1|290.89|0
851|1|14|1|190.57|0
851|2|35|1|468.84|5
852|1|10|2|45.97|15
852|2|71|1|186.94|15
852|3|42|1|65.62|0
853|1|11|2|268.79|0
853|2|69|5|162.58|20
853|3|77|1|56.20|10
854|1|69|2|203.22|0
854|2|50|1|518.17|0
854|3|70|1|362.97|0
855|1|77|3|62.44|0
855|2|13|1|307.56|15
855|3|76|5|155.78|15
855|4|53|3|510.51|0
855|5|28|3|44.97|0
855|6|29|6|11.38|0
855|7|79|3|106.12|5
856|1|35|1|444.17|10
856|2|36|2|600.54|0
857|1|48|4|253.47|15
857|2|75|1|156.27|10
858|1|62|1|362.43|5
858|2|53|1|484.98|5
858|3|75|1|173.63|0
859|1|16|1|277.54|0
859|2|2|1|120.91|0
859|3|9|1|41.66|0
860|1|52|1|124.59|0
861|1|49|1|336.41|15
861|2|5|1|82.16|0
861|3|19|1|303.74|20
861|4|25|6|48.12|15
862|1|31|1|515.56|10
862|2|61|4|366.77|0
862|3|20|2|45.32|0
862|4|34|1|1042.04|0
863|1|8|2|52.69|0
863|2|17|2|288.88|5
863|3|73|4|194.25|0
864|1|66|1|147.27|0
864|2|56|2|842.57|0
865|1|3|2|141.26|5
865|2|54|6|657.90|0
865|3|34|1|989.94|5
866|1|5|2|82.16|0
866|2|52|1|124.59|0
867|1|20|1|45.32|0
867|2|68|3|196.96|0
867|3|80|3|101.45|10
868|1|43|2|331.53|15
869|1|70|1|362.97|0
870|1|18|2|193.58|0
870|2|12|6|110.09|20
870|3|47|2|496.81|0
871|1|6|4|46.24|15
871|2|12|1|130.73|5
872|1|9|4|35.41|15
872|2|59|1|627.12|0
873|1|71|2|219.93|0
873|2|39|1|171.17|5
873|3|46|2|264.10|0
873|4|15|1|66.15|15
874|1|64|1|128.47|0
874|2|61|2|366.77|0
874|3|41|1|315.72|0
875|1|48|1|238.56|20
876|1|73|1|174.82|10
876|2|23|3|15.70|0
877|1|2|1|120.91|0
877|2|40|3|310.10|0
877|3|79|1|94.95|15
877|4|22|1|35.30|0
878|1|52|1|124.59|0
879|1|17|1|273.67|10
879|2|55|5|66.78|0
879|3|72|3|42.98|25
880|1|38|6|1260.44|0
880|2|5|1|82.16|0
880|3|60|3|97.74|10
881|1|68|2|196.96|0
881|2|23|3|15.70|0
881|3|80|1|112.72|0
882|1|9|5|39.58|5
882|2|7|2|63.39|20
882|3|4|4|39.44|0
882|4|60|3|108.60|0
882|5|50|1|518.17|0
882|6|16|5|277.54|0
883|1|32|4|798.02|10
883|2|46|1|264.10|0
883|3|55|2|66.78|0
884|1|6|1|43.52|20
884|2|38|1|1260.44|0
885|1|45|1|83.72|0
886|1|19|1|379.68|0
886|2|80|1|112.72|0
886|3|45|2|83.72|0
886|4|15|2|77.82|0
886|5|61|1|330.09|10
886|6|27|1|26.97|0
886|7|73|2|194.25|0
886|8|68|2|187.11|5
887|1|11|4|255.35|5
887|2|27|1|25.62|5
887|3|30|2|38.30|0
888|1|62|5|324.28|15
889|1|15|1|58.36|25
889|2|14|1|190.57|0
890|1|8|2|52.69|0
890|2|76|4|183.27|0
890|3|24|2|22.81|0
891|1|44|1|73.28|0
891|2|79|1|111.71|0
891|3|67|1|63.85|0
892|1|49|2|395.78|0
892|2|77|1|49.95|20
892|3|20|2|45.32|0
892|4|35|1|493.52|0
892|5|60|1|108.60|0
893|1|24|3|22.81|0
893|2|73|6|194.25|0
894|1|72|1|57.31|0
895|1|77|2|62.44|0
895|2|59|2|627.12|0
896|1|16|2|235.91|15
896|2|32|1|842.36|5
896|3|25|3|56.61|0
897|1|16|1|263.66|5
897|2|38|1|1008.35|20
898|1|7|5|79.24|0
899|1|60|1|108.60|0
899|2|55|2|66.78|0
899|3|25|4|56.61|0
900|1|40|1|310.10|0
900|2|10|1|54.08|0
900|3|43|2|351.04|10
901|1|14|6|190.57|0
901|2|63|1|177.97|0
901|3|50|1|518.17|0
902|1|42|1|65.62|0
902|2|59|1|627.12|0
902|3|58|2|720.71|0
902|4|75|6|173.63|0
902|5|27|2|26.97|0
903|1|15|1|77.82|0
903|2|3|1|141.26|5
903|3|4|1|37.47|5
903|4|10|2|45.97|15
903|5|75|1|173.63|0
904|1|78|2|47.16|0
905|1|54|1|559.22|15
905|2|59|2|627.12|0
905|3|40|1|310.10|0
906|1|52|2|99.67|20
907|1|4|3|39.44|0
907|2|16|1|277.54|0
907|3|56|2|842.57|0
907|4|31|1|572.84|0
908|1|54|2|657.90|0
908|2|55|1|63.44|5
909|1|54|2|657.90|0
909|2|40|1|310.10|0
910|1|18|6|193.58|0
910|2|9|1|41.66|0
910|3|58|1|720.71|0
910|4|72|1|57.31|0
911|1|16|5|222.03|20
911|2|29|5|11.38|0
911|3|12|1|137.61|0
912|1|11|3|268.79|0
912|2|33|3|687.50|25
912|3|10|6|54.08|0
912|4|56|6|842.57|0
913|1|23|2|14.13|10
913|2|33|1|916.67|0
914|1|8|2|47.42|10
915|1|64|1|128.47|0
915|2|40|3|310.10|0
915|3|58|4|720.71|0
915|4|66|3|147.27|0
916|1|21|5|40.87|0
916|2|53|1|510.51|0
916|3|41|6|315.72|0
916|4|69|1|152.41|25
916|5|42|4|59.06|10
917|1|4|1|39.44|0
917|2|16|1|263.66|5
917|3|65|1|156.55|10
917|4|57|2|708.88|0
918|1|70|6|362.97|0
918|2|52|4|124.59|0
918|3|2|1|108.82|10
919|1|12|1|137.61|0
919|2|6|1|46.24|15
919|3|11|3|241.91|10
919|4|40|6|310.10|0
919|5|30|1|38.30|0
919|6|23|2|13.35|15
920|1|28|1|40.47|10
920|2|74|2|157.11|0
920|3|41|1|315.72|0
921|1|58|1|720.71|0
921|2|49|2|336.41|15
921|3|24|4|22.81|0
921|4|30|5|38.30|0
921|5|37|3|276.35|5
921|6|4|2|35.50|10
921|7|23|5|14.13|10
921|8|44|1|73.28|0
922|1|28|2|42.72|5
922|2|46|3|264.10|0
922|3|29|2|9.67|15
922|4|21|1|40.87|0
923|1|33|2|779.17|15
924|1|9|2|41.66|0
924|2|57|1|673.44|5
925|1|21|5|40.87|0
925|2|53|2|510.51|0
926|1|7|2|79.24|0
926|2|60|3|97.74|10
927|1|18|1|193.58|0
927|2|62|1|381.51|0
928|1|39|3|171.17|5
928|2|48|5|298.20|0
928|3|15|6|77.82|0
928|4|11|5|241.91|10
928|5|6|3|54.40|0
929|1|22|2|35.30|0
930|1|53|4|510.51|0
930|2|36|1|600.54|0
930|3|64|3|128.47|0
930|4|57|1|637.99|10
930|5|6|2|43.52|20
931|1|5|5|82.16|0
931|2|37|3|290.89|0
932|1|72|2|57.31|0
932|2|75|5|173.63|0
932|3|38|5|1071.37|15
933|1|32|3|886.69|0
934|1|4|1|39.44|0
935|1|9|3|41.66|0
935|2|68|2|196.96|0
935|3|66|3|147.27|0
936|1|70|1|362.97|0
936|2|64|1|128.47|0
936|3|49|4|395.78|0
937|1|60|4|108.60|0
937|2|22|1|35.30|0
937|3|6|2|51.68|5
937|4|14|1|190.57|0
937|5|37|3|290.89|0
938|1|77|2|59.32|5
938|2|21|1|40.87|0
939|1|6|1|54.40|0
939|2|67|2|63.85|0
939|3|21|2|40.87|0
939|4|2|2|108.82|10
940|1|8|1|52.69|0
940|2|72|1|45.85|20
940|3|66|1|147.27|0
941|1|77|1|62.44|0
941|2|20|3|43.05|5
941|3|49|2|375.99|5
941|4|80|2|112.72|0
941|5|47|1|496.81|0
942|1|9|5|41.66|0
943|1|66|2|147.27|0
943|2|71|1|219.93|0
943|3|21|1|40.87|0
943|4|18|2|154.86|20
944|1|65|1|173.95|0
944|2|54|2|526.32|20
945|1|15|3|77.82|0
945|2|24|1|22.81|0
946|1|27|3|26.97|0
946|2|55|3|66.78|0
946|3|61|4|348.43|5
946|4|6|1|54.40|0
947|1|64|1|128.47|0
947|2|26|1|53.73|0
947|3|70|1|362.97|0
948|1|73|1|165.11|15
948|2|72|3|57.31|0
949|1|52|3|112.13|10
949|2|18|1|174.22|10
950|1|55|2|66.78|0
951|1|21|1|40.87|0
951|2|34|1|1042.04|0
952|1|62|1|381.51|0
953|1|37|1|232.71|20
953|2|2|1|120.91|0
954|1|20|1|38.52|15
954|2|65|3|156.55|10
955|1|52|1|124.59|0
955|2|65|2|173.95|0
956|1|29|3|10.24|10
957|1|46|1|237.69|10
957|2|80|1|112.72|0
958|1|48|1|298.20|0
959|1|56|1|842.57|0
959|2|75|2|173.63|0
959|3|32|4|886.69|0
960|1|15|1|73.93|5
961|1|77|1|62.44|0
961|2|28|1|44.97|0
961|3|63|1|177.97|0
961|4|44|2|73.28|0
962|1|53|3|510.51|0
962|2|27|2|26.97|0
962|3|29|1|11.38|0
963|1|75|2|164.95|5
964|1|27|1|20.23|25
964|2|13|4|361.83|0
964|3|14|2|190.57|0
965|1|57|1|673.44|5
965|2|19|1|341.71|10
965|3|43|1|390.04|0
965|4|74|1|141.40|10
965|5|29|1|10.24|10
965|6|24|1|22.81|0
965|7|71|2|219.93|0
966|1|21|3|40.87|0
966|2|64|1|128.47|0
966|3|62|2|381.51|0
966|4|57|1|531.66|25
967|1|64|2|128.47|0
968|1|63|1|177.97|0
969|1|73|6|194.25|0
969|2|10|1|51.38|5
969|3|77|2|62.44|0
970|1|49|2|395.78|0
971|1|43|2|390.04|0
971|2|61|1|366.77|0
971|3|66|2|132.54|10
972|1|2|5|120.91|0
972|2|60|1|108.60|0
973|1|59|1|470.34|25
973|2|80|2|112.72|0
973|3|70|1|362.97|0
973|4|77|1|62.44|0
974|1|4|1|39.44|0
974|2|34|2|1042.04|0
974|3|16|4|277.54|0
974|4|46|3|264.10|0
975|1|68|5|196.96|0
975|2|12|1|137.61|0
975|3|5|3|78.05|5
976|1|4|1|29.58|25
977|1|56|2|842.57|0
977|2|11|1|255.35|5
977|3|5|1|82.16|0
977|4|36|3|600.54|0
977|5|39|2|180.18|0
978|1|60|4|97.74|10
979|1|39|3|153.15|15
979|2|77|4|62.44|0
979|3|3|1|148.69|0
979|4|57|4|708.88|0
979|5|59|1|627.12|0
979|6|78|3|47.16|0
980|1|48|5|298.20|0
981|1|62|6|381.51|0
982|1|45|2|83.72|0
983|1|43|1|390.04|0
983|2|40|1|310.10|0
983|3|79|1|111.71|0
983|4|58|1|720.71|0
984|1|26|1|53.73|0
984|2|7|1|79.24|0
985|1|8|2|52.69|0
985|2|61|2|366.77|0
986|1|12|1|123.85|10
986|2|10|2|51.38|5
986|3|58|2|720.71|0
987|1|28|1|44.97|0
987|2|63|2|177.97|0
987|3|13|1|361.83|0
988|1|76|3|183.27|0
988|2|30|1|38.30|0
988|3|20|2|45.32|0
989|1|19|4|379.68|0
989|2|27|1|25.62|5
989|3|3|2|148.69|0
989|4|5|2|82.16|0
989|5|25|4|42.46|25
990|1|24|6|22.81|0
990|2|35|5|468.84|5
990|3|20|1|45.32|0
990|4|8|5|52.69|0
991|1|53|1|433.93|15
992|1|39|2|180.18|0
993|1|72|3|57.31|0
993|2|55|2|60.10|10
993|3|45|6|62.79|25
993|4|41|1|315.72|0
994|1|79|2|111.71|0
994|2|48|1|238.56|20
995|1|43|3|390.04|0
995|2|26|1|53.73|0
995|3|15|1|77.82|0
995|4|32|5|886.69|0
995|5|61|1|366.77|0
995|6|54|4|526.32|20
995|7|60|2|81.45|25
996|1|43|1|390.04|0
996|2|60|1|92.31|15
997|1|14|1|190.57|0
997|2|45|1|83.72|0
997|3|70|5|362.97|0
998|1|67|3|63.85|0
999|1|71|1|219.93|0
999|2|65|1|156.55|10
999|3|73|2|194.25|0
999|4|18|3|193.58|0
1000|1|47|5|496.81|0
1000|2|28|3|33.73|25
1000|3|5|6|82.16|0
1000|4|12|3|137.61|0
1001|1|35|2|493.52|0
1002|1|18|6|183.90|5
1002|2|52|1|105.90|15
1003|1|41|3|315.72|0
1003|2|10|1|54.08|0
1003|3|62|1|343.36|10
1003|4|31|1|572.84|0
1003|5|37|4|290.89|0
1003|6|68|1|196.96|0
1003|7|46|2|264.10|0
1004|1|68|3|196.96|0
1004|2|62|1|381.51|0
1004|3|28|3|44.97|0
1004|4|42|2|65.62|0
1004|5|54|1|559.22|15
1005|1|32|1|753.69|15
1005|2|49|1|395.78|0
1005|3|27|1|26.97|0
1005|4|46|5|264.10|0
1006|1|67|5|63.85|0
1006|2|30|1|32.55|15
1006|3|51|1|479.47|0
1007|1|35|1|493.52|0
1007|2|18|1|193.58|0
1007|3|23|3|14.91|5
1008|1|14|1|161.98|15
1008|2|15|1|77.82|0
1009|1|36|1|600.54|0
1009|2|6|2|54.40|0
1009|3|70|1|362.97|0
1009|4|42|2|62.34|5
1009|5|57|4|708.88|0
1009|6|3|3|118.95|20
1010|1|61|1|293.42|20
1010|2|36|4|600.54|0
1010|3|34|1|1042.04|0
1011|1|23|2|15.70|0
1011|2|27|5|25.62|5
1012|1|2|4|120.91|0
1012|2|67|5|63.85|0
1013|1|48|1|298.20|0
1014|1|7|1|79.24|0
1014|2|22|3|35.30|0
1014|3|31|3|572.84|0
1015|1|10|2|48.67|10
1015|2|62|1|381.51|0
1016|1|58|4|720.71|0
1017|1|56|4|674.06|20
1018|1|42|1|65.62|0
1018|2|55|4|60.10|10
1019|1|18|1|193.58|0
1019|2|59|2|627.12|0
1019|3|51|4|479.47|0
1020|1|16|3|277.54|0
1020|2|23|1|15.70|0
1020|3|61|4|366.77|0
1021|1|32|2|886.69|0
1021|2|31|1|572.84|0
1022|1|48|1|238.56|20
1022|2|12|1|137.61|0
1023|1|13|1|289.46|20
1023|2|55|3|66.78|0
1023|3|74|2|141.40|10
1023|4|71|6|219.93|0
1024|1|5|3|82.16|0
1025|1|31|3|572.84|0
1026|1|55|5|60.10|10
1026|2|30|1|38.30|0
1027|1|42|3|65.62|0
1028|1|68|2|177.26|10
1028|2|71|5|175.94|20
1028|3|37|5|290.89|0
1028|4|48|1|238.56|20
1029|1|54|1|526.32|20
1029|2|79|3|111.71|0
1029|3|59|1|627.12|0
1029|4|18|1|193.58|0
1029|5|42|3|65.62|0
1029|6|60|2|108.60|0
1030|1|24|2|22.81|0
1031|1|9|1|41.66|0
1031|2|47|5|496.81|0
1031|3|46|4|264.10|0
1032|1|16|2|277.54|0
1032|2|27|1|26.97|0
1033|1|38|1|1260.44|0
1033|2|41|5|315.72|0
1033|3|14|3|190.57|0
1034|1|44|3|65.95|10
1034|2|16|1|277.54|0
1034|3|37|1|247.26|15
1035|1|47|1|496.81|0
1035|2|70|1|362.97|0
1036|1|15|4|77.82|0
1036|2|54|1|625.00|5
1036|3|51|1|431.52|10
1036|4|38|1|1260.44|0
1037|1|22|1|30.00|15
1037|2|66|3|125.18|15
1037|3|25|1|53.78|5
1037|4|45|1|83.72|0
1037|5|51|1|479.47|0
1038|1|73|1|165.11|15
1038|2|70|2|362.97|0
1039|1|67|3|63.85|0
1040|1|65|4|156.55|10
1040|2|2|1|120.91|0
1040|3|68|3|196.96|0
1040|4|38|2|1008.35|20
1041|1|37|1|232.71|20
1041|2|51|1|479.47|0
1041|3|64|1|128.47|0
1041|4|14|5|190.57|0
1041|5|39|6|171.17|5
1042|1|61|1|275.08|25
1042|2|41|1|268.36|15
1043|1|4|3|39.44|0
1044|1|43|1|390.04|0
1044|2|56|1|842.57|0
1044|3|74|1|157.11|0
1044|4|17|6|304.08|0
1044|5|49|1|316.62|20
1044|6|7|1|79.24|0
1045|1|28|4|35.98|20
1045|2|55|2|66.78|0
1046|1|24|1|22.81|0
1047|1|48|1|298.20|0
1048|1|61|2|366.77|0
1048|2|34|1|937.84|10
1049|1|9|1|33.33|20
1050|1|38|2|1008.35|20
1051|1|50|2|466.35|10
1052|1|27|2|24.27|10
1052|2|28|2|33.73|25
1053|1|23|3|15.70|0
1053|2|16|2|222.03|20
1053|3|46|1|264.10|0
1054|1|47|1|496.81|0
1055|1|49|1|395.78|0
